2026-01-30 10:57:47,578 - bot.logging_config - INFO - Logging initialized. Log file: logs/trading_bot_20260130_105747.log
2026-01-30 10:57:48,285 - bot.client - INFO - Binance Futures client initialized (Testnet: True)
2026-01-30 10:57:48,285 - bot.logging_config - INFO - Binance client initialized successfully
2026-01-30 10:57:48,320 - werkzeug - WARNING -  * Debugger is active!
2026-01-30 10:57:48,330 - werkzeug - INFO -  * Debugger PIN: 172-359-593
2026-01-30 10:58:00,140 - werkzeug - INFO - 172.18.92.74 - - [30/Jan/2026 10:58:00] "[33mGET / HTTP/1.1[0m" 404 -
2026-01-30 10:58:00,247 - werkzeug - INFO - 172.18.92.74 - - [30/Jan/2026 10:58:00] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2026-01-30 11:00:00,609 - werkzeug - INFO - 127.0.0.1 - - [30/Jan/2026 11:00:00] "[33mGET /api/test-connection HTTP/1.1[0m" 404 -
2026-01-30 11:00:58,357 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\app\\wsgiapp.py', reloading
2026-01-30 11:00:58,358 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\app\\wsgiapp.py', reloading
2026-01-30 11:00:58,358 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\lifespan.py', reloading
2026-01-30 11:00:58,360 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\message.py', reloading
2026-01-30 11:00:58,361 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\protocol.py', reloading
2026-01-30 11:00:58,362 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\__init__.py', reloading
2026-01-30 11:00:58,363 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\__init__.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\__init__.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\lifespan.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\lifespan.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\message.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\message.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\protocol.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\protocol.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\unreader.py', reloading
2026-01-30 11:00:58,364 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\unreader.py', reloading
2026-01-30 11:00:58,372 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\websocket.py', reloading
2026-01-30 11:00:58,373 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\asgi\\websocket.py', reloading
2026-01-30 11:00:58,374 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\__init__.py', reloading
2026-01-30 11:00:58,375 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\__init__.py', reloading
2026-01-30 11:00:58,375 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\__init__.py', reloading
2026-01-30 11:00:58,376 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\body.py', reloading
2026-01-30 11:00:58,378 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\body.py', reloading
2026-01-30 11:00:58,378 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\errors.py', reloading
2026-01-30 11:00:58,378 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\errors.py', reloading
2026-01-30 11:00:58,378 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\message.py', reloading
2026-01-30 11:00:58,378 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\message.py', reloading
2026-01-30 11:00:58,378 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\parser.py', reloading
2026-01-30 11:00:58,383 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\parser.py', reloading
2026-01-30 11:00:58,384 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\unreader.py', reloading
2026-01-30 11:00:58,384 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\unreader.py', reloading
2026-01-30 11:00:58,385 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\wsgi.py', reloading
2026-01-30 11:00:58,386 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\http\\wsgi.py', reloading
2026-01-30 11:00:58,387 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\instrument\\statsd.py', reloading
2026-01-30 11:00:58,387 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\instrument\\__init__.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\instrument\\__init__.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\instrument\\statsd.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\instrument\\statsd.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\errors.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\message.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\__init__.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\__init__.py', reloading
2026-01-30 11:00:58,388 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\__init__.py', reloading
2026-01-30 11:00:58,394 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\errors.py', reloading
2026-01-30 11:00:58,395 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\errors.py', reloading
2026-01-30 11:00:58,396 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\message.py', reloading
2026-01-30 11:00:58,397 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\message.py', reloading
2026-01-30 11:00:58,398 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\parser.py', reloading
2026-01-30 11:00:58,398 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\uwsgi\\parser.py', reloading
2026-01-30 11:00:58,399 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\base.py', reloading
2026-01-30 11:00:58,400 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\__init__.py', reloading
2026-01-30 11:00:58,400 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\__init__.py', reloading
2026-01-30 11:00:58,401 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\__init__.py', reloading
2026-01-30 11:00:58,402 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\base.py', reloading
2026-01-30 11:00:58,403 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\base.py', reloading
2026-01-30 11:00:58,404 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\base_async.py', reloading
2026-01-30 11:00:58,404 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\base_async.py', reloading
2026-01-30 11:00:58,405 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\gasgi.py', reloading
2026-01-30 11:00:58,406 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\gasgi.py', reloading
2026-01-30 11:00:58,407 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\geventlet.py', reloading
2026-01-30 11:00:58,408 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\geventlet.py', reloading
2026-01-30 11:00:58,409 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\ggevent.py', reloading
2026-01-30 11:00:58,411 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\ggevent.py', reloading
2026-01-30 11:00:58,412 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\gthread.py', reloading
2026-01-30 11:00:58,413 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\gthread.py', reloading
2026-01-30 11:00:58,413 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\gtornado.py', reloading
2026-01-30 11:00:58,414 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\gtornado.py', reloading
2026-01-30 11:00:58,416 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\sync.py', reloading
2026-01-30 11:00:58,416 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\sync.py', reloading
2026-01-30 11:00:58,417 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\workertmp.py', reloading
2026-01-30 11:00:58,418 - werkzeug - INFO -  * Detected change in 'C:\\Users\\abhishek maurya\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\gunicorn\\workers\\workertmp.py', reloading
